cve_id,description,cvss_score,published_date,epss_score,days_since_published,in_cisa_kev,cisa_exploitation_deadline,has_public_poc,poc_count,min_exploit_difficulty,affected_packages_count,primary_ecosystem,has_fixed_version,attack_vector,requires_authentication,requires_user_interaction,scope_changed,in_github_advisories,github_affected_count,patch_available,otx_threat_score,malware_associated,active_exploits
CVE-2025-36054,"IBM Business Automation Workflow containers 24.0.0 through 24.0.0-IF006, 24.0.1 through 24.0.1-IF004, 25.0.0 through 25.0.0-IF001 and IBM Business Automation Workflow traditional with Process Federation Server 24.0.0 through 24.0.1 and 25.0.0 are vulnerable to cross-site scripting. This vulnerability allows an unauthenticated attacker to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session.",6.1,2025-11-06 15:15:46.363000+00:00,0.00097,116,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-37735,"Improper preservation of permissions in Elastic Defend on Windows hosts can lead to arbitrary files on the system being deleted by the Defend service running as SYSTEM. In some cases, this could result in local privilege escalation.",7.0,2025-11-06 15:15:46.640000+00:00,0.00015,116,0,-1,0,0,unknown,0,unknown,0,local,1,0,0,0,0,0,0,0,0
CVE-2025-12556,An argument injection vulnerability exists in the affected product that could allow an attacker to execute arbitrary code within the context of the host machine.,8.8,2025-11-06 16:15:48.910000+00:00,0.00107,116,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-22288,Path Traversal: '.../...//' vulnerability in WPMU DEV - Your All-in-One WordPress Platform Smush Image Compression and Optimization wp-smushit allows Path Traversal.This issue affects Smush Image Compression and Optimization: from n/a through <= 3.17.0.,4.1,2025-11-06 16:15:49.647000+00:00,0.00053,116,0,-1,0,0,unknown,0,unknown,0,network,1,0,1,0,0,0,0,0,0
CVE-2025-28953,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in axiomthemes smart SEO smartSEO allows SQL Injection.This issue affects smart SEO: from n/a through <= 4.0.,8.5,2025-11-06 16:15:49.830000+00:00,0.00039,116,0,-1,0,0,unknown,0,unknown,0,network,1,0,1,0,0,0,0,0,0
CVE-2025-31029,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in bingu replyMail replymail allows Stored XSS.This issue affects replyMail: from n/a through <= 1.2.0.,5.4,2025-11-06 16:15:50.067000+00:00,0.00039,116,0,-1,0,0,unknown,0,unknown,0,network,1,1,1,0,0,0,0,0,0
CVE-2025-32222,Improper Control of Generation of Code ('Code Injection') vulnerability in Widgetlogic.org Widget Logic widget-logic allows Code Injection.This issue affects Widget Logic: from n/a through <= 6.0.5.,9.8,2025-11-06 16:15:50.237000+00:00,0.0006,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-39463,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in Select-Themes Dessau dessau allows PHP Local File Inclusion.This issue affects Dessau: from n/a through < 1.9.,9.8,2025-11-06 16:15:50.447000+00:00,0.00117,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-39465,Missing Authorization vulnerability in flippercode Advanced Google Maps wp-google-map-gold allows Exploiting Incorrectly Configured Access Control Security Levels.This issue affects Advanced Google Maps: from n/a through <= 5.8.4.,8.1,2025-11-06 16:15:50.700000+00:00,0.00029,116,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-39466,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in Mikado-Themes Dør dor allows PHP Local File Inclusion.This issue affects Dør: from n/a through <= 2.4.,9.8,2025-11-06 16:15:50.903000+00:00,0.00117,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-39467,Path Traversal: '.../...//' vulnerability in Mikado-Themes Wanderland wanderland allows PHP Local File Inclusion.This issue affects Wanderland: from n/a through <= 1.7.1.,9.8,2025-11-06 16:15:51.053000+00:00,0.00048,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-39468,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in pantherius Modal Survey modal-survey.This issue affects Modal Survey: from n/a through <= 2.0.2.0.1.,9.8,2025-11-06 16:15:51.210000+00:00,0.00117,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-47588,Improper Control of Generation of Code ('Code Injection') vulnerability in acowebs Dynamic Pricing With Discount Rules for WooCommerce aco-woo-dynamic-pricing allows Code Injection.This issue affects Dynamic Pricing With Discount Rules for WooCommerce: from n/a through <= 4.5.9.,9.8,2025-11-06 16:15:51.363000+00:00,0.00071,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-48077,Cross-Site Request Forgery (CSRF) vulnerability in nitinmaurya12 Block Country block-country allows Stored XSS.This issue affects Block Country: from n/a through <= 1.0.,8.8,2025-11-06 16:15:51.513000+00:00,0.00024,116,0,-1,0,0,unknown,0,unknown,0,network,0,1,0,0,0,0,0,0,0
CVE-2025-48078,Cross-Site Request Forgery (CSRF) vulnerability in Norbert Slick Google Map slick-google-map allows Stored XSS.This issue affects Slick Google Map: from n/a through <= 0.3.,8.8,2025-11-06 16:15:51.670000+00:00,0.00024,116,0,-1,0,0,unknown,0,unknown,0,network,0,1,0,0,0,0,0,0,0
CVE-2025-48083,Cross-Site Request Forgery (CSRF) vulnerability in andriassundskard wpNamedUsers wpnamedusers allows Stored XSS.This issue affects wpNamedUsers: from n/a through <= 0.5.,8.8,2025-11-06 16:15:51.810000+00:00,0.00024,116,0,-1,0,0,unknown,0,unknown,0,network,0,1,0,0,0,0,0,0,0
CVE-2025-48085,Cross-Site Request Forgery (CSRF) vulnerability in ZIPANG Simple Stripe simple-stripe allows Stored XSS.This issue affects Simple Stripe: from n/a through <= 0.9.17.,8.8,2025-11-06 16:15:51.970000+00:00,0.00024,116,0,-1,0,0,unknown,0,unknown,0,network,0,1,0,0,0,0,0,0,0
CVE-2025-48086,Deserialization of Untrusted Data vulnerability in wpdreams Ajax Search Lite ajax-search-lite allows Object Injection.This issue affects Ajax Search Lite: from n/a through <= 4.13.3.,9.8,2025-11-06 16:15:52.120000+00:00,0.00061,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-48089,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Rainbow-Themes Education WordPress Theme | HiStudy histudy allows SQL Injection.This issue affects Education WordPress Theme | HiStudy: from n/a through < 3.1.0.,9.8,2025-11-06 16:15:52.270000+00:00,0.00046,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-48090,Path Traversal: '.../...//' vulnerability in CocoBasic Blanka - One Page WordPress Theme blanka-wp allows PHP Local File Inclusion.This issue affects Blanka - One Page WordPress Theme: from n/a through < 1.5.,8.2,2025-11-06 16:15:52.423000+00:00,0.00059,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-48290,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in bslthemes Kinsley kinsley allows PHP Local File Inclusion.This issue affects Kinsley: from n/a through <= 3.4.4.,9.8,2025-11-06 16:15:52.627000+00:00,0.00172,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-48330,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') vulnerability in Daman Jeet Real Time Validation for Gravity Forms real-time-validation-for-gravity-forms allows PHP Local File Inclusion.This issue affects Real Time Validation for Gravity Forms: from n/a through <= 1.7.0.,9.8,2025-11-06 16:15:52.780000+00:00,0.00117,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-49372,Improper Control of Generation of Code ('Code Injection') vulnerability in VillaTheme HAPPY happy-helpdesk-support-ticket-system allows Remote Code Inclusion.This issue affects HAPPY: from n/a through <= 1.0.7.,10.0,2025-11-06 16:15:52.940000+00:00,0.00071,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,1,0,0,0,0,0,0
CVE-2025-49386,Deserialization of Untrusted Data vulnerability in Scott Reilly Preserve Code Formatting preserve-code-formatting allows Object Injection.This issue affects Preserve Code Formatting: from n/a through <= 4.0.1.,9.8,2025-11-06 16:15:53.103000+00:00,0.00061,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-49390,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in christophrado Cookie Notice & Consent cookie-notice-consent allows Stored XSS.This issue affects Cookie Notice & Consent: from n/a through <= 1.6.4.,5.4,2025-11-06 16:15:53.260000+00:00,0.00039,116,0,-1,0,0,unknown,0,unknown,0,network,1,1,1,0,0,0,0,0,0
CVE-2025-49393,Deserialization of Untrusted Data vulnerability in Fetch Designs Sign-up Sheets sign-up-sheets allows Object Injection.This issue affects Sign-up Sheets: from n/a through <= 2.3.2.,9.8,2025-11-06 16:15:53.413000+00:00,0.00061,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-49394,Missing Authorization vulnerability in bPlugins Image Gallery block – Create and display photo gallery/photo album. 3d-image-gallery allows Accessing Functionality Not Properly Constrained by ACLs.This issue affects Image Gallery block – Create and display photo gallery/photo album.: from n/a through <= 1.0.7.,8.8,2025-11-06 16:15:53.720000+00:00,0.00058,116,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-49398,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS) vulnerability in Easy Appointments Easy Appointments easy-appointments allows Code Injection.This issue affects Easy Appointments: from n/a through <= 3.12.14.,6.1,2025-11-06 16:15:53.890000+00:00,0.00039,116,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-49900,Incorrect Privilege Assignment vulnerability in bPlugins Advanced scrollbar advanced-scrollbar allows Privilege Escalation.This issue affects Advanced scrollbar: from n/a through <= 1.1.8.,8.8,2025-11-06 16:15:54.070000+00:00,0.00058,116,0,-1,0,0,unknown,0,unknown,0,network,1,0,0,0,0,0,0,0,0
CVE-2025-49904,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in magepeopleteam Booking and Rental Manager booking-and-rental-manager-for-woocommerce allows Reflected XSS.This issue affects Booking and Rental Manager: from n/a through <= 2.5.3.,6.1,2025-11-06 16:15:54.243000+00:00,0.00039,116,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-49905,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in PluginsCafe Range Slider Addon for Gravity Forms range-slider-addon-for-gravity-forms allows Reflected XSS.This issue affects Range Slider Addon for Gravity Forms: from n/a through <= 1.1.6.,6.1,2025-11-06 16:15:54.430000+00:00,0.00039,116,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-49909,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in PenciDesign Penci Bookmark & Follow penci-bookmark-follow allows Reflected XSS.This issue affects Penci Bookmark & Follow: from n/a through < 2.4.,6.1,2025-11-06 16:15:54.583000+00:00,0.00039,116,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-52764,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in marielav flexoslider flexoslider allows Reflected XSS.This issue affects flexoslider: from n/a through <= 1.0004.,6.1,2025-11-06 16:15:54.760000+00:00,0.00039,116,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-52773,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in hiecor HieCOR Payment Gateway Plugin hcv4-payment-gateway allows SQL Injection.This issue affects HieCOR Payment Gateway Plugin: from n/a through <= 1.5.11.,9.8,2025-11-06 16:15:54.933000+00:00,0.00025,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-53214,Missing Authorization vulnerability in sertifier Sertifier Certificate & Badge Maker sertifier-certificates-open-badges allows Exploiting Incorrectly Configured Access Control Security Levels.This issue affects Sertifier Certificate & Badge Maker: from n/a through <= 1.21.,9.1,2025-11-06 16:15:55.110000+00:00,0.00034,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
CVE-2025-53239,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in bnovotny User Registration Aide user-registration-aide allows Reflected XSS.This issue affects User Registration Aide: from n/a through <= 1.5.3.8.,6.1,2025-11-06 16:15:55.300000+00:00,0.00039,116,0,-1,0,0,unknown,0,unknown,0,network,0,1,1,0,0,0,0,0,0
CVE-2025-53242,Deserialization of Untrusted Data vulnerability in VictorThemes Seil seil allows Object Injection.This issue affects Seil: from n/a through <= 1.7.1.,9.8,2025-11-06 16:15:55.473000+00:00,0.00061,116,0,-1,0,0,unknown,0,unknown,0,network,0,0,0,0,0,0,0,0,0
